Realization of event times (column 1) and marks (column 2) generated via the time-scaling algorithm
10.95	1
12.4	1
37.25	1
40.45	1
40.7	1
53.05	1
57.7	1
59.1	1
104.6	1
106.3	1
128.15	1
130.85	1
158.9	1
169.25	1
180.55	1
181.35	1
192.6	1
206.2	1
226.65	1
241.7	1
272.75	1
296.8	1
311.1	1
313.8	1
335.65	1
337.6	1
351.1	1
353	1
353.1	1
363.65	1
371.2	1
378.7	1
386.75	1
396.8	1
397.45	1
409.25	1
422.1	1
437.85	1
448.45	1
465.5	1
482.55	1
507	1
514.35	1
532.6	1
540.6	1
548.65	1
590.6	1
600.1	1
603.95	1
631.4	1
646.5	1
667.8	1
677.15	1
686.5	1
707.5	1
708.8	1
711.1	1
716.05	1
784.05	1
805.65	1
812.15	1
825.15	1
834.4	1
843.8	1
852.15	1
860.55	1
867.15	1
869.9	1
872.3	1
891.95	1
893.2	1
900.05	1
908.1	1
908.55	1
918.25	1
920.95	1
924.45	1
929.6	1
947.7	1
959.75	1
961.65	1
979.7	1
983.65	1
992.55	1
999.65	1
1010.65	1
1036.6	1
1038.5	1
1052.85	1
1053.3	1
1065.75	1
1073.9	1
1089.3	1
1089.6	1
1090.75	1
1101.65	1
1101.7	1
1109.6	1
1121.65	1
1131.5	1
1135.55	1
1149.4	1
1192.15	1
1197.5	1
1213.35	1
1215.1	1
1219.35	1
1230.4	1
1264.4	1
1277.1	1
1306.15	1
1311.85	1
1316.1	1
1316.6	1
1331.9	1
1332.95	1
1337.5	1
1349.2	1
1353.8	1
1355.8	1
1363.25	1
1365.95	1
1372.2	1
1376.15	1
1378.1	1
1380.75	1
1382.75	1
1384.55	1
1387.25	1
1389.45	1
1391.95	1
1393.5	1
1397.65	1
1403.5	1
1418	1
1418.35	1
1425.8	1
1427.6	1
1435.35	1
1436.65	1
1436.75	1
1441.15	1
1446.05	1
1452.05	1
1456.6	1
1460.15	1
1464.35	1
1465.95	1
1473.8	1
1474	1
1475.8	1
1476.6	1
1478.05	1
1481.9	1
1484.65	1
1486.6	1
1488.25	1
1490.7	1
1491.85	1
1494.6	1
1495.95	1
1496.55	1
1496.85	1
1496.9	1
1505.05	1
1506.35	1
1507.4	1
1510.4	1
1510.55	1
1512.2	1
1517.8	1
1518.15	1
1519.85	1
1522.4	1
1523.5	1
1524.55	1
1525.55	1
1525.6	1
1526.75	1
1527.7	1
1534.2	1
1535	1
1537.65	1
1541.3	1
1543	1
1544.3	1
1547.6	1
1548.05	1
1548.75	1
1551.25	1
1553.85	1
1564	1
1569.45	1
1570.7	1
1577.2	1
1577.4	1
1577.85	1
1578.05	1
1580.65	1
1582.45	1
1585.2	1
1587.65	1
1588.5	1
1592.95	1
1594.5	1
1595.25	1
1596.75	1
1599.8	1
1601.5	1
1604.8	1
1610.8	1
1615.15	1
1625.3	1
1628.65	1
1629.5	1
1630	1
1630.3	1
1631.55	1
1631.95	1
1633.2	1
1636	1
1636.75	1
1638.75	1
1638.95	1
1639.8	1
1640.6	1
1641.55	1
1644.9	1
1645.5	1
1646.3	1
1648.85	1
1650	1
1650.15	1
1652	1
1654.6	1
1656.55	1
1658.1	1
1658.4	1
1661.1	1
1661.45	1
1666.5	1
1668.05	1
1670.35	1
1670.45	1
1670.7	1
1671.45	1
1672.55	1
1674.15	1
1675.4	1
1675.7	1
1678.15	1
1678.3	1
1679.9	1
1681.2	1
1683.4	1
1685.9	1
1686	1
1688.3	1
1692.9	1
1695.35	1
1696.45	1
1698.2	1
1698.65	1
1698.95	1
1703.6	1
1704.3	1
1704.5	1
1704.6	1
1705	1
1705.8	1
1706.75	1
1709.6	1
1710.55	1
1712.85	1
1712.95	1
1714.1	1
1717.1	1
1717.5	1
1718.65	1
1719.3	1
1720.75	1
1725.4	1
1727.1	1
1730.6	1
1731.25	1
1731.65	1
1733.85	1
1735.2	1
1737.15	1
1738.85	1
1745.6	1
1754.95	1
1756.15	1
1760.45	1
1763.55	1
1764	1
1768.9	1
1769.2	1
1771.9	1
1777.65	1
1779.1	1
1779.9	1
1781.05	1
1781.55	1
1782.25	1
1786.7	1
1787.6	1
1787.65	1
1790.15	1
1790.35	1
1792.65	1
1793.05	1
1794	1
1794.7	1
1795.95	1
1798.05	1
1804.05	1
1808.85	1
1814.6	1
1816	1
1816.55	1
1817.85	1
1818.7	1
1825.8	1
1826.65	1
1829.95	1
1831.05	1
1831.15	1
1833.1	1
1833.35	1
1833.75	1
1836.35	1
1838.75	1
1838.85	1
1840.9	1
1845.7	1
1849.75	1
1852	1
1854	1
1858.6	1
1862.3	1
1865.5	1
1870.35	1
1870.75	1
1874.55	1
1875.1	1
1881.2	1
1882.45	1
1882.7	1
1885.9	1
1890.75	1
1898.05	1
1898.6	1
1899.9	1
1900.1	1
1901.2	1
1901.8	1
1902.1	1
1907.75	1
1911.2	1
1913.8	1
1914.15	1
1914.35	1
1916.85	1
1920.2	1
1922.95	1
1923.45	1
1929.6	1
1930.4	1
1930.75	1
1934.15	1
1935.2	1
1936.2	1
1937	1
1938.7	1
1943.15	1
1944.75	1
1949	1
1949.4	1
1951.2	1
1954.7	1
1956.7	1
1958.2	1
1962.05	1
1964.45	1
1967.75	1
1970.6	1
1978.8	1
1979.75	1
1986.05	1
1991.4	1
1996.85	1
1997.9	1
2000.35	1
2001.2	1
2002.6	1
2008.3	1
2009.65	1
2011.25	1
2012.9	1
2013.25	1
2013.4	1
2016.2	1
2016.6	1
2016.95	1
2017.35	1
2019.5	1
2028.25	1
2030.35	1
2040.55	1
2041.75	1
2044.05	1
2044.85	1
2044.95	1
2045.2	1
2048.5	1
2049.25	1
2052.2	1
2055.55	1
2055.6	1
2062.75	1
2064.4	1
2064.8	1
2067.8	1
2068.8	1
2071.5	1
2073.3	1
2077.55	1
2077.8	1
2078.55	1
2080.95	1
2085.45	1
2085.95	1
2086.15	1
2086.4	1
2092.7	1
2093.2	1
2095.05	1
2095.2	1
2095.4	1
2096.9	1
2098.4	1
2099.6	1
2100.7	1
2102.9	1
2104	1
2112.35	1
2115.95	1
2116	1
2116.65	1
2124.05	1
2124.5	1
2126.75	1
2126.9	1
2129.45	1
2131.55	1
2134.55	1
2135.1	1
2137.8	1
2138.15	1
2138.35	1
2143.75	1
2144.8	1
2145.25	1
2145.65	1
2146.6	1
2147.7	1
2150.3	1
2150.85	1
2151.15	1
2151.95	1
2152.4	1
2154.75	1
2154.8	1
2156.05	1
2157.25	1
2158.2	1
2158.3	1
2161.85	1
2164	1
2167.15	1
2167.7	1
2169.65	1
2171.3	1
2171.6	1
2172.2	1
2175.75	1
2181.9	1
2185.65	1
2186.75	1
2186.8	1
2188.9	1
2192.25	1
2192.85	1
2194.6	1
2195.6	1
2196.3	1
2196.45	1
2196.7	1
2197.65	1
2198	1
2199.15	1
2199.65	1
2200.9	1
2202.5	1
2204.55	1
2206	1
2206.55	1
2208.05	1
2211.35	1
2212.95	1
2214.9	1
2215.7	1
2215.8	1
2216.75	1
2217.7	1
2218.75	1
2219.7	1
2221.4	1
2221.65	1
2221.7	1
2222.65	1
2223.25	1
2223.45	1
2223.5	1
2223.55	1
2224.55	1
2225.9	1
2226.85	1
2227.35	1
2228	1
2229.5	1
2229.6	1
2230.65	1
2232.2	1
2233	1
2233.35	1
2234.9	1
2236.6	1
2237.65	1
2238.4	1
2238.6	1
2239.4	1
2240.5	1
2241.75	1
2242.45	1
2242.55	1
2248.1	1
2248.6	1
2250.75	1
2252.2	1
2253.15	1
2255.3	1
2255.55	1
2256.05	1
2257	1
2260.7	1
2261.25	1
2261.95	1
2264.35	1
2265.95	1
2267.25	1
2270.35	1
2273.55	1
2273.65	1
2275	1
2275.05	1
2276.5	1
2276.85	1
2277.35	1
2278.7	1
2279.75	1
2281.35	1
2281.7	1
2281.9	1
2282.8	1
2285	1
2290.65	1
2291.85	1
2293.95	1
2295.7	1
2297.2	1
2298.5	1
2299.25	1
2300	1
2301.2	1
2303.05	1
2303.8	1
2309.35	1
2309.8	1
2310.7	1
2311.1	1
2311.25	1
2311.75	1
2312.5	1
2312.7	1
2313.4	1
2313.8	1
2318.1	1
2318.15	1
2319.2	1
2319.4	1
2321.2	1
2322.8	1
2325.7	1
2325.85	1
2326.2	1
2326.95	1
2327.8	1
2329.8	1
2333.15	1
2333.55	1
2339.3	1
2340.35	1
2341.1	1
2341.8	1
2344.05	1
2344.15	1
2344.25	1
2344.75	1
2344.8	1
2345.4	1
2345.8	1
2346.7	1
2350	1
2351.2	1
2351.9	1
2352.1	1
2352.25	1
2355.15	1
2356.85	1
2358.95	1
2359.35	1
2359.45	1
2361	1
2361.55	1
2363.75	1
2364	1
2365.2	1
2366.35	1
2366.6	1
2367.2	1
2368.75	1
2371.75	1
2372.05	1
2373.35	1
2373.8	1
2375.1	1
2376.95	1
2378.75	1
2383.55	1
2386.65	1
2387.05	1
2387.15	1
2388.85	1
2389.4	1
2389.75	1
2389.9	1
2390.75	1
2393.25	1
2393.95	1
2394.2	1
2396.7	1
2397.5	1
